STATEFP10,COUNTYFP10,TRACTCE10,id,NAME10,NAMELSAD10,MTFCC10,FUNCSTAT10,ALAND10,AWATER10,INTPTLAT10,INTPTLON10,geo_id,census_tra,county,estimate,error,year,tract_area,WHPWeigh_1,TOT_POP_19,CNTY_AREA
6,59,32059,6059032059,320.59,Census Tract,G5020,S,2593869,0,33.5521337,-117.6382735,1400000US06059032059,320.59,Orange County,8966,8966,2020,2593872.449,0.445015089,3168044,2459757019
6,73,9304,6073009304,93.04,Census Tract,G5020,S,5560161,45205,32.7748154,-117.1380509,1400000US06073009304,93.04,San Diego County,NA,NA,2020,5605360.47,1.122329083,3316073,11721774884
6,73,17601,6073017601,176.01,Census Tract,G5020,S,7999055,727228,33.0821964,-117.2792132,1400000US06073017601,176.01,San Diego County,5354,5354,2020,8726263.809,1.122329083,3316073,11721774884
6,73,16606,6073016606,166.06,Census Tract,G5020,S,2721178,29197,32.841342,-117.0126279,1400000US06073016606,166.06,San Diego County,3789,3789,2020,2750372.601,1.122329083,3316073,11721774884
6,73,19002,6073019002,190.02,Census Tract,G5020,S,37771966,153174,33.3908784,-117.1450848,1400000US06073019002,190.02,San Diego County,2466,2466,2020,37925128.99,1.122329083,3316073,11721774884
6,73,13411,6073013411,134.11,Census Tract,G5020,S,4772600,0,32.660224,-117.0130133,1400000US06073013411,134.11,San Diego County,4877,4877,2020,4772599.282,1.122329083,3316073,11721774884
6,73,20207,6073020207,202.07,Census Tract,G5020,S,827980,0,33.1334579,-117.0539736,1400000US06073020207,202.07,San Diego County,4870,4870,2020,827979.519,1.122329083,3316073,11721774884
6,73,16610,6073016610,166.1,Census Tract,G5020,S,1344892,0,32.8584892,-116.9800224,1400000US06073016610,166.1,San Diego County,4719,4719,2020,1344890.074,1.122329083,3316073,11721774884
6,73,16612,6073016612,166.12,Census Tract,G5020,S,6309643,196416,32.872302,-116.9941687,1400000US06073016612,166.12,San Diego County,NA,NA,2020,6506060.152,1.122329083,3316073,11721774884
6,73,16613,6073016613,166.13,Census Tract,G5020,S,766790,68640,32.8456215,-117.0043675,1400000US06073016613,166.13,San Diego County,1898,1898,2020,835433.331,1.122329083,3316073,11721774884
6,73,16614,6073016614,166.14,Census Tract,G5020,S,2166708,10007,32.8465152,-116.9900899,1400000US06073016614,166.14,San Diego County,3765,3765,2020,2176718.221,1.122329083,3316073,11721774884
6,73,16615,6073016615,166.15,Census Tract,G5020,S,2370895,36131,32.8462115,-116.9780656,1400000US06073016615,166.15,San Diego County,4565,4565,2020,2407026.316,1.122329083,3316073,11721774884
6,73,8352,6073008352,83.52,Census Tract,G5020,S,696002,0,32.9272107,-117.1381437,1400000US06073008352,83.52,San Diego County,4216,4216,2020,696001.607,1.122329083,3316073,11721774884
6,73,8353,6073008353,83.53,Census Tract,G5020,S,1954797,0,32.9328144,-117.133675,1400000US06073008353,83.53,San Diego County,5218,5218,2020,1954795.03,1.122329083,3316073,11721774884
6,59,99408,6059099408,994.08,Census Tract,G5020,S,1331052,0,33.7226068,-118.0371737,1400000US06059099408,994.08,Orange County,4272,4272,2020,1331049.405,0.445015089,3168044,2459757019
6,73,18614,6073018614,186.14,Census Tract,G5020,S,1676867,0,33.230624,-117.3318776,1400000US06073018614,186.14,San Diego County,NA,NA,2020,1676863.788,1.122329083,3316073,11721774884
6,37,195100,6037195100,1951,Census Tract,G5020,S,1566301,329063,34.1022274,-118.2669741,1400000US06037195100,1951,Los Angeles County,5193,5193,2020,1895363.357,0.505910687,10081570,12300987365
6,37,195300,6037195300,1953,Census Tract,G5020,S,580349,0,34.0992506,-118.2836893,1400000US06037195300,1953,Los Angeles County,2798,2798,2020,580351.116,0.505910687,10081570,12300987365
6,37,137501,6037137501,1375.01,Census Tract,G5020,S,2514414,0,34.1649344,-118.5768036,1400000US06037137501,1375.01,Los Angeles County,5254,5254,2020,2514411.828,0.505910687,10081570,12300987365
6,85,504101,6085504101,5041.01,Census Tract,G5020,S,992973,0,37.3693439,-121.8203724,1400000US06085504101,5041.01,Santa Clara County,4814,4814,2020,992973.404,0.681847818,1927470,3377488367
6,37,137502,6037137502,1375.02,Census Tract,G5020,S,2090222,0,34.1634518,-118.5976927,1400000US06037137502,1375.02,Los Angeles County,4337,4337,2020,2090218.446,0.505910687,10081570,12300987365
6,37,800202,6037800202,8002.02,Census Tract,G5020,S,27387119,2732,34.1150973,-118.6856946,1400000US06037800202,8002.02,Los Angeles County,5869,5869,2020,27389854.93,0.505910687,10081570,12300987365
6,37,400604,6037400604,4006.04,Census Tract,G5020,S,4831877,927,34.1519934,-117.8945884,1400000US06037400604,4006.04,Los Angeles County,NA,NA,2020,4832805.648,0.505910687,10081570,12300987365
6,37,302202,6037302202,3022.02,Census Tract,G5020,S,511545,0,34.1407531,-118.2485559,1400000US06037302202,3022.02,Los Angeles County,5586,5586,2020,511544.731,0.505910687,10081570,12300987365
6,37,139703,6037139703,1397.03,Census Tract,G5020,S,4728892,0,34.144579,-118.5320785,1400000US06037139703,1397.03,Los Angeles County,2747,2747,2020,4728891.857,0.505910687,10081570,12300987365
6,37,430502,6037430502,4305.02,Census Tract,G5020,S,2942903,1007,34.162053,-118.052919,1400000US06037430502,4305.02,Los Angeles County,6543,6543,2020,2943904.662,0.505910687,10081570,12300987365
6,37,300702,6037300702,3007.02,Census Tract,G5020,S,11390282,58433,34.1833023,-118.2644781,1400000US06037300702,3007.02,Los Angeles County,6170,6170,2020,11448708.15,0.505910687,10081570,12300987365
6,59,1403,6059001403,14.03,Census Tract,G5020,S,1328658,0,33.9393094,-117.9199502,1400000US06059001403,14.03,Orange County,3717,3717,2020,1328658.392,0.445015089,3168044,2459757019
6,59,1404,6059001404,14.04,Census Tract,G5020,S,2926336,0,33.9247336,-117.9292135,1400000US06059001404,14.04,Orange County,4100,4100,2020,2926332.932,0.445015089,3168044,2459757019
6,59,1501,6059001501,15.01,Census Tract,G5020,S,3202506,25307,33.9340988,-117.9135027,1400000US06059001501,15.01,Orange County,5826,5826,2020,3227817.039,0.445015089,3168044,2459757019
6,59,1503,6059001503,15.03,Census Tract,G5020,S,3081080,0,33.9153778,-117.9082502,1400000US06059001503,15.03,Orange County,5237,5237,2020,3081083.036,0.445015089,3168044,2459757019
6,59,42109,6059042109,421.09,Census Tract,G5020,S,5692053,0,33.4458701,-117.5947652,1400000US06059042109,421.09,Orange County,4661,4661,2020,5692058.423,0.445015089,3168044,2459757019
6,37,980023,6037980023,9800.23,Census Tract,G5020,S,2863946,2355864,34.2367861,-118.6324389,1400000US06037980023,9800.23,Los Angeles County,0,0,2020,5219813.978,0.505910687,10081570,12300987365
6,59,62702,6059062702,627.02,Census Tract,G5020,S,1492119,631261,33.5927639,-117.8701726,1400000US06059062702,627.02,Orange County,4420,4420,2020,2123380.009,0.445015089,3168044,2459757019
6,85,503902,6085503902,5039.02,Census Tract,G5020,S,1025952,0,37.3735315,-121.8283205,1400000US06085503902,5039.02,Santa Clara County,6088,6088,2020,1025951.196,0.681847818,1927470,3377488367
6,59,1401,6059001401,14.01,Census Tract,G5020,S,1592982,15869,33.940824,-117.9410039,1400000US06059001401,14.01,Orange County,4487,4487,2020,1608851.498,0.445015089,3168044,2459757019
6,59,21919,6059021919,219.19,Census Tract,G5020,S,2178698,0,33.8488293,-117.7696789,1400000US06059021919,219.19,Orange County,3424,3424,2020,2178701.153,0.445015089,3168044,2459757019
6,59,62612,6059062612,626.12,Census Tract,G5020,S,2508148,0,33.662224,-117.8144114,1400000US06059062612,626.12,Orange County,NA,NA,2020,2508152.939,0.445015089,3168044,2459757019
6,59,62614,6059062614,626.14,Census Tract,G5020,S,6224681,0,33.642508,-117.8416807,1400000US06059062614,626.14,Orange County,17213,17213,2020,6224682.626,0.445015089,3168044,2459757019
6,73,9502,6073009502,95.02,Census Tract,G5020,S,3419464,0,32.8336311,-117.1102307,1400000US06073009502,95.02,San Diego County,4342,4342,2020,3419462.127,1.122329083,3316073,11721774884
6,59,62622,6059062622,626.22,Census Tract,G5020,S,2974951,26675,33.6155024,-117.7214001,1400000US06059062622,626.22,Orange County,3909,3909,2020,3001623.28,0.445015089,3168044,2459757019
6,73,17020,6073017020,170.2,Census Tract,G5020,S,28768510,0,33.041943,-117.0109469,1400000US06073017020,170.2,San Diego County,3689,3689,2020,28768506.78,1.122329083,3316073,11721774884
6,73,17030,6073017030,170.3,Census Tract,G5020,S,33370877,1297199,33.0365882,-117.126654,1400000US06073017030,170.3,San Diego County,NA,NA,2020,34668076.61,1.122329083,3316073,11721774884
6,73,18612,6073018612,186.12,Census Tract,G5020,S,5464994,573412,33.2547268,-117.2672542,1400000US06073018612,186.12,San Diego County,4680,4680,2020,6038403.237,1.122329083,3316073,11721774884
6,73,19806,6073019806,198.06,Census Tract,G5020,S,19769592,131091,33.1495734,-117.2718692,1400000US06073019806,198.06,San Diego County,NA,NA,2020,19900677.58,1.122329083,3316073,11721774884
6,73,20208,6073020208,202.08,Census Tract,G5020,S,655703,0,33.1460679,-117.0530638,1400000US06073020208,202.08,San Diego County,3401,3401,2020,655702.537,1.122329083,3316073,11721774884
6,73,20209,6073020209,202.09,Census Tract,G5020,S,877496,0,33.138326,-117.0476028,1400000US06073020209,202.09,San Diego County,4855,4855,2020,877491.912,1.122329083,3316073,11721774884
6,73,20210,6073020210,202.1,Census Tract,G5020,S,1022671,0,33.1455819,-117.0410689,1400000US06073020210,202.1,San Diego County,5386,5386,2020,1022668.69,1.122329083,3316073,11721774884
6,73,20211,6073020211,202.11,Census Tract,G5020,S,1586866,0,33.1335332,-117.0640169,1400000US06073020211,202.11,San Diego County,6069,6069,2020,1586863.672,1.122329083,3316073,11721774884
6,73,8354,6073008354,83.54,Census Tract,G5020,S,2899686,0,32.9332292,-117.1187357,1400000US06073008354,83.54,San Diego County,NA,NA,2020,2899689.285,1.122329083,3316073,11721774884
6,73,8355,6073008355,83.55,Census Tract,G5020,S,894277,0,32.9217551,-117.1266053,1400000US06073008355,83.55,San Diego County,3120,3120,2020,894279.527,1.122329083,3316073,11721774884
6,73,8356,6073008356,83.56,Census Tract,G5020,S,605825,0,32.9209153,-117.1397621,1400000US06073008356,83.56,San Diego County,4295,4295,2020,605823.331,1.122329083,3316073,11721774884
6,73,8357,6073008357,83.57,Census Tract,G5020,S,914006,0,32.9164937,-117.1353259,1400000US06073008357,83.57,San Diego County,4897,4897,2020,914003.756,1.122329083,3316073,11721774884
6,59,42326,6059042326,423.26,Census Tract,G5020,S,2014447,0,33.5368228,-117.7194924,1400000US06059042326,423.26,Orange County,4564,4564,2020,2014444.385,0.445015089,3168044,2459757019
6,109,3200,6109003200,32,Census Tract,G5020,S,392400683,1033702,37.9292989,-120.0887219,1400000US06109003200,32,Tuolumne County,5471,5471,2020,393434422.9,3.692062302,54045,5890802341
6,109,2200,6109002200,22,Census Tract,G5020,S,49007344,341373,38.0191545,-120.2986345,1400000US06109002200,22,Tuolumne County,NA,NA,2020,49348728.82,3.692062302,54045,5890802341
6,109,4100,6109004100,41,Census Tract,G5020,S,81041385,1011117,37.9231552,-120.3277006,1400000US06109004100,41,Tuolumne County,NA,NA,2020,82052493.05,3.692062302,54045,5890802341
6,109,3100,6109003100,31,Census Tract,G5020,S,1490787637,21200869,38.2247004,-119.7599789,1400000US06109003100,31,Tuolumne County,NA,NA,2020,1511988339,3.692062302,54045,5890802341
6,11,100,6011000100,1,Census Tract,G5020,S,565819970,1560788,39.0025535,-122.016575,1400000US06011000100,1,Colusa County,5537,5537,2020,567380877.5,0.523691419,21454,2994941119
6,11,300,6011000300,3,Census Tract,G5020,S,952744523,195373,39.1051265,-122.2830028,1400000US06011000300,3,Colusa County,NA,NA,2020,952939976.4,0.523691419,21454,2994941119
6,11,400,6011000400,4,Census Tract,G5020,S,1075605224,7687727,39.2881789,-122.4155734,1400000US06011000400,4,Colusa County,2352,2352,2020,1083292264,0.523691419,21454,2994941119
6,11,200,6011000200,2,Census Tract,G5020,S,215944586,879693,39.1863531,-122.0258248,1400000US06011000200,2,Colusa County,4914,4914,2020,216824288.7,0.523691419,21454,2994941119
6,11,500,6011000500,5,Census Tract,G5020,S,170218424,4285303,39.3131684,-121.9711945,1400000US06011000500,5,Colusa County,2634,2634,2020,174503711.3,0.523691419,21454,2994941119
6,39,506,6039000506,5.06,Census Tract,G5020,S,42254239,0,37.0354441,-120.0985344,1400000US06039000506,5.06,Madera County,7097,7097,2020,42254256.92,1.915655545,155433,5576864197
6,37,137504,6037137504,1375.04,Census Tract,G5020,S,3837562,0,34.1480383,-118.5720594,1400000US06037137504,1375.04,Los Angeles County,1928,1928,2020,3837566.118,0.505910687,10081570,12300987365
6,37,138000,6037138000,1380,Census Tract,G5020,S,4472196,0,34.1488008,-118.5910495,1400000US06037138000,1380,Los Angeles County,4766,4766,2020,4472201.732,0.505910687,10081570,12300987365
6,59,75606,6059075606,756.06,Census Tract,G5020,S,5396337,0,33.7537203,-117.7856485,1400000US06059075606,756.06,Orange County,5941,5941,2020,5396330.805,0.445015089,3168044,2459757019
6,85,504102,6085504102,5041.02,Census Tract,G5020,S,1342538,0,37.3640803,-121.8149359,1400000US06085504102,5041.02,Santa Clara County,5751,5751,2020,1342544.555,0.681847818,1927470,3377488367
6,59,32029,6059032029,320.29,Census Tract,G5020,S,1358261,0,33.6446807,-117.6651768,1400000US06059032029,320.29,Orange County,4246,4246,2020,1358259.783,0.445015089,3168044,2459757019
6,59,32030,6059032030,320.3,Census Tract,G5020,S,1937503,0,33.6414365,-117.6613972,1400000US06059032030,320.3,Orange County,3472,3472,2020,1937505.032,0.445015089,3168044,2459757019
6,59,52517,6059052517,525.17,Census Tract,G5020,S,5191120,0,33.6725194,-117.7750908,1400000US06059052517,525.17,Orange County,NA,NA,2020,5191125.621,0.445015089,3168044,2459757019
6,39,502,6039000502,5.02,Census Tract,G5020,S,10761563,0,36.9361806,-120.0540889,1400000US06039000502,5.02,Madera County,NA,NA,2020,10761569.4,1.915655545,155433,5576864197
6,39,509,6039000509,5.09,Census Tract,G5020,S,82172059,0,36.9648983,-119.8457067,1400000US06039000509,5.09,Madera County,5551,5551,2020,82172065.46,1.915655545,155433,5576864197
6,39,503,6039000503,5.03,Census Tract,G5020,S,152964970,0,36.9703279,-120.1732651,1400000US06039000503,5.03,Madera County,NA,NA,2020,152964981.9,1.915655545,155433,5576864197
6,39,507,6039000507,5.07,Census Tract,G5020,S,160133616,1604259,37.0365737,-119.9941659,1400000US06039000507,5.07,Madera County,NA,NA,2020,161737894.3,1.915655545,155433,5576864197
6,39,700,6039000700,7,Census Tract,G5020,S,8395242,0,36.9569691,-120.0851232,1400000US06039000700,7,Madera County,NA,NA,2020,8395239.173,1.915655545,155433,5576864197
6,39,900,6039000900,9,Census Tract,G5020,S,3823478,0,36.9589631,-120.0448463,1400000US06039000900,9,Madera County,NA,NA,2020,3823476.353,1.915655545,155433,5576864197
6,37,920026,6037920026,9200.26,Census Tract,G5020,S,12616867,0,34.477891,-118.4302105,1400000US06037920026,9200.26,Los Angeles County,NA,NA,2020,12616784.61,0.505910687,10081570,12300987365
6,37,910809,6037910809,9108.09,Census Tract,G5020,S,12113704,4453,34.408525,-118.4091281,1400000US06037910809,9108.09,Los Angeles County,2142,2142,2020,12118226.07,0.505910687,10081570,12300987365
6,85,512026,6085512026,5120.26,Census Tract,G5020,S,2206485,0,37.2584565,-121.8379668,1400000US06085512026,5120.26,Santa Clara County,3865,3865,2020,2206485.871,0.681847818,1927470,3377488367
6,85,504323,6085504323,5043.23,Census Tract,G5020,S,1285147,0,37.3988191,-121.8810207,1400000US06085504323,5043.23,Santa Clara County,6191,6191,2020,1285145.241,0.681847818,1927470,3377488367
6,59,52518,6059052518,525.18,Census Tract,G5020,S,5810670,0,33.6594248,-117.7578597,1400000US06059052518,525.18,Orange County,6643,6643,2020,5810671.478,0.445015089,3168044,2459757019
6,37,403500,6037403500,4035,Census Tract,G5020,S,4897829,0,34.0625586,-117.8518961,1400000US06037403500,4035,Los Angeles County,1550,1550,2020,4897825.12,0.505910687,10081570,12300987365
6,37,901205,6037901205,9012.05,Census Tract,G5020,S,49194467,110434,34.6799698,-118.2761148,1400000US06037901205,9012.05,Los Angeles County,NA,NA,2020,49304898.05,0.505910687,10081570,12300987365
6,37,910709,6037910709,9107.09,Census Tract,G5020,S,14507402,145600,34.5287425,-118.0414407,1400000US06037910709,9107.09,Los Angeles County,1758,1758,2020,14653005.6,0.505910687,10081570,12300987365
6,37,910810,6037910810,9108.1,Census Tract,G5020,S,23831089,7265,34.4595477,-118.3532786,1400000US06037910810,9108.1,Los Angeles County,2573,2573,2020,23838362.48,0.505910687,10081570,12300987365
6,37,920032,6037920032,9200.32,Census Tract,G5020,S,12332461,0,34.4591589,-118.4642616,1400000US06037920032,9200.32,Los Angeles County,NA,NA,2020,12332458.41,0.505910687,10081570,12300987365
6,37,920043,6037920043,9200.43,Census Tract,G5020,S,18679079,11223,34.3909961,-118.4411237,1400000US06037920043,9200.43,Los Angeles County,7533,7533,2020,18690298.52,0.505910687,10081570,12300987365
6,37,920104,6037920104,9201.04,Census Tract,G5020,S,158059950,34125,34.572904,-118.7432926,1400000US06037920104,9201.04,Los Angeles County,2939,2939,2020,158094198.5,0.505910687,10081570,12300987365
6,37,920303,6037920303,9203.03,Census Tract,G5020,S,51536719,11077,34.3160081,-118.6106718,1400000US06037920303,9203.03,Los Angeles County,1573,1573,2020,51547819.39,0.505910687,10081570,12300987365
6,37,910606,6037910606,9106.06,Census Tract,G5020,S,1365453,0,34.5618494,-118.0672703,1400000US06037910606,9106.06,Los Angeles County,3154,3154,2020,1365454.668,0.505910687,10081570,12300987365
6,37,910711,6037910711,9107.11,Census Tract,G5020,S,3591196,23407,34.5690369,-118.0525873,1400000US06037910711,9107.11,Los Angeles County,NA,NA,2020,3614604.521,0.505910687,10081570,12300987365
6,37,101110,6037101110,1011.1,Census Tract,G5020,S,1142401,0,34.2594737,-118.2929869,1400000US06037101110,1011.1,Los Angeles County,3923,3923,2020,1142399.509,0.505910687,10081570,12300987365
6,37,101210,6037101210,1012.1,Census Tract,G5020,S,650690,0,34.2529724,-118.2907309,1400000US06037101210,1012.1,Los Angeles County,NA,NA,2020,650689.5,0.505910687,10081570,12300987365
6,37,101220,6037101220,1012.2,Census Tract,G5020,S,698886,0,34.2516083,-118.2816328,1400000US06037101220,1012.2,Los Angeles County,3775,3775,2020,698884.649,0.505910687,10081570,12300987365
6,37,106020,6037106020,1060.2,Census Tract,G5020,S,2010764,7144,34.3232264,-118.4294854,1400000US06037106020,1060.2,Los Angeles County,5154,5154,2020,2017908.077,0.505910687,10081570,12300987365
6,37,106111,6037106111,1061.11,Census Tract,G5020,S,3813567,12394,34.3213672,-118.407505,1400000US06037106111,1061.11,Los Angeles County,4428,4428,2020,3825961.156,0.505910687,10081570,12300987365
6,85,511915,6085511915,5119.15,Census Tract,G5020,S,1051515,74592,37.2453788,-121.8801869,1400000US06085511915,5119.15,Santa Clara County,4066,4066,2020,1126107.183,0.681847818,1927470,3377488367
6,85,512038,6085512038,5120.38,Census Tract,G5020,S,1379835,0,37.2348353,-121.7620714,1400000US06085512038,5120.38,Santa Clara County,3308,3308,2020,1379829.474,0.681847818,1927470,3377488367
6,59,21922,6059021922,219.22,Census Tract,G5020,S,2099546,0,33.8639175,-117.7497908,1400000US06059021922,219.22,Orange County,5171,5171,2020,2099548.352,0.445015089,3168044,2459757019
6,59,32023,6059032023,320.23,Census Tract,G5020,S,108226369,5335,33.510035,-117.5565845,1400000US06059032023,320.23,Orange County,NA,NA,2020,108231757.1,0.445015089,3168044,2459757019
6,59,62628,6059062628,626.28,Census Tract,G5020,S,2460589,0,33.6518934,-117.8126304,1400000US06059062628,626.28,Orange County,3672,3672,2020,2460587.811,0.445015089,3168044,2459757019
6,73,17054,6073017054,170.54,Census Tract,G5020,S,6725969,0,32.9895326,-117.045904,1400000US06073017054,170.54,San Diego County,6008,6008,2020,6725968.858,1.122329083,3316073,11721774884
6,73,17053,6073017053,170.53,Census Tract,G5020,S,5315390,0,33.0012074,-117.0315378,1400000US06073017053,170.53,San Diego County,3443,3443,2020,5315389.267,1.122329083,3316073,11721774884
6,73,13414,6073013414,134.14,Census Tract,G5020,S,2868956,0,32.6311503,-117.0127578,1400000US06073013414,134.14,San Diego County,8062,8062,2020,2868952.711,1.122329083,3316073,11721774884
6,73,13415,6073013415,134.15,Census Tract,G5020,S,1160609,0,32.6383744,-116.9983443,1400000US06073013415,134.15,San Diego County,1244,1244,2020,1160609.928,1.122329083,3316073,11721774884
6,73,13416,6073013416,134.16,Census Tract,G5020,S,2205635,0,32.6481408,-116.9934935,1400000US06073013416,134.16,San Diego County,4033,4033,2020,2205636.771,1.122329083,3316073,11721774884
6,73,16804,6073016804,168.04,Census Tract,G5020,S,4126144,202001,32.8654251,-116.9141797,1400000US06073016804,168.04,San Diego County,8272,8272,2020,4328145.372,1.122329083,3316073,11721774884
6,73,16810,6073016810,168.1,Census Tract,G5020,S,2305504,0,32.8479042,-116.9106547,1400000US06073016810,168.1,San Diego County,2894,2894,2020,2305502.594,1.122329083,3316073,11721774884
6,73,17006,6073017006,170.06,Census Tract,G5020,S,2573062,0,33.0121262,-117.0488065,1400000US06073017006,170.06,San Diego County,3351,3351,2020,2573062.217,1.122329083,3316073,11721774884
6,73,8358,6073008358,83.58,Census Tract,G5020,S,1884731,0,32.9099606,-117.1335089,1400000US06073008358,83.58,San Diego County,7246,7246,2020,1884732.658,1.122329083,3316073,11721774884
6,73,8359,6073008359,83.59,Census Tract,G5020,S,1113650,0,32.9102966,-117.1205023,1400000US06073008359,83.59,San Diego County,4472,4472,2020,1113647.918,1.122329083,3316073,11721774884
6,73,16401,6073016401,164.01,Census Tract,G5020,S,2346466,0,32.8141903,-116.9270205,1400000US06073016401,164.01,San Diego County,5472,5472,2020,2346467.345,1.122329083,3316073,11721774884
6,73,16100,6073016100,161,Census Tract,G5020,S,2813321,0,32.7999069,-116.9898891,1400000US06073016100,161,San Diego County,6440,6440,2020,2813325.65,1.122329083,3316073,11721774884
6,73,16202,6073016202,162.02,Census Tract,G5020,S,6688653,0,32.8149599,-116.9711545,1400000US06073016202,162.02,San Diego County,4015,4015,2020,6688650.243,1.122329083,3316073,11721774884
6,55,201700,6055201700,2017,Census Tract,G5020,S,177935287,4241324,38.5549366,-122.4312603,1400000US06055201700,2017,Napa County,5194,5194,2020,182176644.2,1.875568212,139623,2042295986
6,55,201800,6055201800,2018,Census Tract,G5020,S,679229435,79789361,38.6404729,-122.2866466,1400000US06055201800,2018,Napa County,1833,1833,2020,759018794.8,1.875568212,139623,2042295986
6,55,201900,6055201900,2019,Census Tract,G5020,S,176885418,574358,38.638815,-122.525787,1400000US06055201900,2019,Napa County,1619,1619,2020,177459663,1.875568212,139623,2042295986
6,55,202000,6055202000,2020,Census Tract,G5020,S,6718707,47146,38.5814083,-122.5826961,1400000US06055202000,2020,Napa County,5346,5346,2020,6765849.18,1.875568212,139623,2042295986
6,55,200400,6055200400,2004,Census Tract,G5020,S,6406448,94788,38.310719,-122.2671252,1400000US06055200400,2004,Napa County,3688,3688,2020,6501233.093,1.875568212,139623,2042295986
6,55,200503,6055200503,2005.03,Census Tract,G5020,S,1315609,46887,38.3052531,-122.287051,1400000US06055200503,2005.03,Napa County,1798,1798,2020,1362496.754,1.875568212,139623,2042295986
6,55,200900,6055200900,2009,Census Tract,G5020,S,4866099,195097,38.274245,-122.2727846,1400000US06055200900,2009,Napa County,741,741,2020,5061204.086,1.875568212,139623,2042295986
6,55,200703,6055200703,2007.03,Census Tract,G5020,S,2248472,0,38.3098464,-122.329452,1400000US06055200703,2007.03,Napa County,2957,2957,2020,2248473.651,1.875568212,139623,2042295986
6,55,201200,6055201200,2012,Census Tract,G5020,S,59976207,232283,38.3694953,-122.3628375,1400000US06055201200,2012,Napa County,4807,4807,2020,60208472.15,1.875568212,139623,2042295986
6,55,200203,6055200203,2002.03,Census Tract,G5020,S,810377,78733,38.2870988,-122.2891839,1400000US06055200203,2002.03,Napa County,2091,2091,2020,889108.704,1.875568212,139623,2042295986
6,85,510200,6085510200,5102,Census Tract,G5020,S,2679188,0,37.3720092,-122.1017584,1400000US06085510200,5102,Santa Clara County,4699,4699,2020,2679186.789,0.681847818,1927470,3377488367
6,85,512309,6085512309,5123.09,Census Tract,G5020,S,9075259,0,37.1301317,-121.6085435,1400000US06085512309,5123.09,Santa Clara County,5102,5102,2020,9075261.694,0.681847818,1927470,3377488367
6,85,512503,6085512503,5125.03,Census Tract,G5020,S,13613305,3754,37.0312154,-121.6260419,1400000US06085512503,5125.03,Santa Clara County,NA,NA,2020,13617055.49,0.681847818,1927470,3377488367
6,85,511909,6085511909,5119.09,Census Tract,G5020,S,23728735,130818,37.1857459,-121.8427384,1400000US06085511909,5119.09,Santa Clara County,NA,NA,2020,23859554.53,0.681847818,1927470,3377488367
6,85,510001,6085510001,5100.01,Census Tract,G5020,S,3549870,0,37.3584513,-122.0797828,1400000US06085510001,5100.01,Santa Clara County,6264,6264,2020,3549870.448,0.681847818,1927470,3377488367
6,85,512100,6085512100,5121,Census Tract,G5020,S,57250478,26337,37.1775734,-121.725563,1400000US06085512100,5121,Santa Clara County,1468,1468,2020,57276811.47,0.681847818,1927470,3377488367
6,39,1000,6039001000,10,Census Tract,G5020,S,373403767,419634,36.8838955,-119.9925738,1400000US06039001000,10,Madera County,NA,NA,2020,373823434,1.915655545,155433,5576864197
6,39,508,6039000508,5.08,Census Tract,G5020,S,108973290,0,36.9629962,-119.9602091,1400000US06039000508,5.08,Madera County,NA,NA,2020,108973307,1.915655545,155433,5576864197
6,39,400,6039000400,4,Census Tract,G5020,S,642162784,3059208,36.9198741,-120.3501834,1400000US06039000400,4,Madera County,NA,NA,2020,645221970.3,1.915655545,155433,5576864197
6,39,102,6039000102,1.02,Census Tract,G5020,S,1771044879,20823461,37.3965946,-119.3767852,1400000US06039000102,1.02,Madera County,4229,4229,2020,1791869644,1.915655545,155433,5576864197
6,39,103,6039000103,1.03,Census Tract,G5020,S,659835132,3194124,37.5026245,-119.5194295,1400000US06039000103,1.03,Madera County,4272,4272,2020,663028654,1.915655545,155433,5576864197
6,39,104,6039000104,1.04,Census Tract,G5020,S,47859287,0,37.3197594,-119.6159177,1400000US06039000104,1.04,Madera County,4179,4179,2020,47859285.63,1.915655545,155433,5576864197
6,39,109,6039000109,1.09,Census Tract,G5020,S,715319757,11880110,37.1891883,-119.8802873,1400000US06039000109,1.09,Madera County,2210,2210,2020,727199868.8,1.915655545,155433,5576864197
6,85,503313,6085503313,5033.13,Census Tract,G5020,S,1617788,0,37.3313043,-121.7764431,1400000US06085503313,5033.13,Santa Clara County,4421,4421,2020,1617785.303,0.681847818,1927470,3377488367
6,85,503315,6085503315,5033.15,Census Tract,G5020,S,1647106,0,37.3184033,-121.8013312,1400000US06085503315,5033.15,Santa Clara County,9243,9243,2020,1647106.666,0.681847818,1927470,3377488367
6,85,503323,6085503323,5033.23,Census Tract,G5020,S,1131863,0,37.3336993,-121.7916431,1400000US06085503323,5033.23,Santa Clara County,4051,4051,2020,1131862.728,0.681847818,1927470,3377488367
6,85,503321,6085503321,5033.21,Census Tract,G5020,S,1753663,246839,37.3320511,-121.8052194,1400000US06085503321,5033.21,Santa Clara County,4732,4732,2020,2000501.805,0.681847818,1927470,3377488367
6,59,1504,6059001504,15.04,Census Tract,G5020,S,2059550,0,33.9160556,-117.890708,1400000US06059001504,15.04,Orange County,4474,4474,2020,2059549.793,0.445015089,3168044,2459757019
6,39,202,6039000202,2.02,Census Tract,G5020,S,289564437,898999,37.0798205,-120.2880815,1400000US06039000202,2.02,Madera County,NA,NA,2020,290463446.8,1.915655545,155433,5576864197
